Company,CustID,CustNum,Name,Address1,Address2,Address3,State,Zip,City,TermsCode,ShipViaCode
VE,NAT0010,1982,NATIONAL GRID - BRENTWOOD,1650 ISLIP AVENUE,,,NY,11717,BRENTWOOD,6,BEST
VE,ROC0018,1983,ROCK PORT TELEPHONE,214 S. MAIN ST.,(PO BOX 147),JEREMY DAVIS,MO,64482,ROCK PORT,22,BEST
VE,FEN0001,1984,FENSTY'S RESTORATION SERVICES,17 COUNTRY ROAD,,,PA,18067,NORTHAMPTON,22,BEST
VE,FRE0013,1985,FREEPORT ELECTRIC,220 WEST SUNRISE HWY,,,NY,11520,FREEPORT,10,BEST
VE,WIS0005,1986,WISPER ISP,RICHARD GORMAN,4743 GATEWAY DRIVE,,MO,64804,JOPLIN,22,BEST
VE,NAT0001,1987,NATIONAL MAINTENANCE,183 SWEET HOLLOW ROAD,,,NY,11804,OLD BETHPAGE,6,BEST
VE,ALL0065,1988,ALLIANCE,DAVE MAHAR,300 WEST MAIN STREET,,MA,01532,NORTHBOROUGH,22,BEST
VE,LAK0013,1989,LAKE TOWNSHIP,12360 MARKET AVE N,,,OH,44632,HARTVILLE,10,BEST
VE,WIL0014,1990,WILSON BORO,2040 HAY TERRACE,,,PA,18042,EASTON,6,BEST
VE,PUB0019,1991,PSE&G - LAWRENCEVILLE,4140 QUAKER BRIDGE RD,,,NJ,08648-4702,LAWRENCE TOWNSHIP,6,BEST
VE,GER0000,1992,GERMANTOWN TELEPHONE CO.,P.O. BOX 188,,,NY,12526,GERMANTOWN,22,BEST
VE,NEW0032,1993,CITY OF NEWPORT NEWS,TRAFFIC OPERATIONS/ T. MOHR,513 OYSTER POINT ROAD,,VA,23602,NEWPORT NEWS,22,BEST
VE,MED0010,1994,JULIAN MEDINA,13 PUEBLO GARCIA RD,,,NM,87508,SANTA FE,25,BEST
VE,CEL0000,1995,CELERITY INTEGRATED SERVICES,3500 AM DRIVE,,,PA,18951,QUAKERTOWN,6,BEST
VE,BAM0000,1996,BAMBERGER'S INC,JOHN YARCHUK,122 SCHNEIDER DR,,PA,17046,LEBANON,22,BEST
VE,EAS0020,1997,EAST CHESTER HIGHWAY DEPT,40 MILL RD,,,NY,10709,EASTCHESTER,6,BEST
VE,POG0000,1998,POGO TREE EXPERTS,21601 NEW HAMPSHIRE AVE,,,MD,20833,BROOKEVILLE,22,BEST
VE,GAL0006,1999,GALVAN BROTHERS LAWN,12130 GULF STREAM BLVD,,,FL,33981,PORT CHARLOTTE,22,BEST
VE,CAR0041,2000,"N. CARNEVALE & SONS, INC.",529 BRUNSWICK PIKE,,,NJ,08530,LAMBERTVILLE,23,
VE,HAL0014,2001,HALLS TREE SERVICE,DUSTIN HALL,3682 CR 230,,FL,34785,WILDWOOD,22,BEST
VE,MOB0007,2002,MOBILE MECHANIC,ALLISON HOLMES,701 SECOND STREET,,VA,22980,WAYNESBORO,22,BEST
VE,KEL0011,2003,JARED KELLUM SPLICING,JARED KELLUM,9544 SW 27TH STREET,,OK,73128,OKLAHOMA CITY,22,BEST
VE,ALL0015,2004,ALL PURPOSE SECURITY,317 EAST ROCK ROAD,,,PA,18103,ALLENTOWN,10,BEST
VE,DOU0008,2005,DOUG'S TREE SERVICE,815 LONG BAR HARBOR ROAD,,,MD,21009,ABINGDON,22,BEST
VE,LON0009,2006,LONG ISLAND UNIVERSITY,720 NORTHERN BLVD,,,NY,11548,GREENVALE,6,BEST
VE,DIX0003,2007,JARMAR DIXON,1056 NEW BROOKLYN ERIAL ROAD,,,NJ,08028,GLASSBORO,22,BEST
VE,EMI0000,2008,EMI INC,96 STATION PLAZA,,,NY,11563,LYNBROOK,22,BEST
VE,PEC0001,2009,PECO ENERGY,JOE RIPPERT,680 RIDGE PIKE,,PA,19462,PLYMOUTH MEETING,22,BEST
VE,FIR0011,2010,FIREPLACE GALLERY,2540 STATE ROUTE 29 SOUTH,,,PA,18657,TUNKHANNOCK,22,BEST
VE,FAM0000,2011,FAMILIA ELECTRICAL CONTRACTORS,6033 HELEN DRIVE,,,PA,18104,ALLENTOWN,22,BEST
VE,PRE0030,2012,PREMIER CONSTRUCTORS,682 DIXIANA ROAD,,,SC,29172,WEST COLUMBIA,22,BEST
VE,NJW0000,2013,NJ WATER SUPPLY AUTHORITY,1851 HIGHWAY 31,P.O. BOX 5196,,NJ,08809,CLINTON,6,BEST
VE,NEW0034,2014,NEWWAVE COMMUNICATIONS,113 W 9TH STREET,,,IL,62863,MOUNT CARMEL,22,BEST
VE,EME0004,2015,EMERGENCY MECHANICAL,GEORGICA DRIVE,BUILD # 2,,NY,11975,WAINSCOTT,22,BEST
VE,GIB0004,2016,GIBBONS FORD,950 MAIN STREET,,,PA,18519,DICKSON CITY,23,BEST
VE,CRE0010,2017,CREATIVE SIGN SERVICES,1315 MT. COBB ROAD,,,PA,18436,LAKE ARIEL,23,
VE,ALL0030,2018,ALLENTOWN SYMPHONY ASSOC,23 NORTH 6TH ST,,,PA,18101,ALLENTOWN,10,BEST
VE,NAT0026,2019,NATIONAL GRID - NEW HARTFORD,221 OLD CAMPION ROAD,,,NY,13413,NEW HARTFORD,6,BEST
VE,FUN0001,2020,FUNK ELECTRICAL SERVICES INC,PO BOX 683,,,MD,21741,HAGERSTOWN,10,BEST
VE,CHA0006,2021,C H ATTICK ELECTRIC,PATTY THERRES,10485 THEODORE GREEN BLVD,,MD,20695,WHITE PLAINS,22,BEST
VE,EDE0000,2022,EDELMANS HOMECENTER,LOREN EDELMAN,512 SOUTH OLD 75 HWY,,KS,66534,SABETHA,22,BEST
VE,KRA0003,2023,KRAMERS TOWING SERVICE INC,25 MAPLE DRIVE,,,PA,19526,HAMBURG,22,BEST
VE,ANC0005,2024,ANCHOR AUTO LEASE,319 RIVER AVENUE,,,NJ,08701,LAKEWOOD,10,
VE,FLE0006,2025,FLEET MASTERS INC,422 SPRING STREET,,,CT,06096,WINDSOR LOCKS,22,BEST
VE,MAP0000,2026,VERSALIFT NORTHCAROLINA LLC,DBA: VERSALIFT SOUTHEAST,PO BOX 3217,,NC,27215,BURLINGTON,6,BEST
VE,FLO0016,2027,JOHN FLOWERS,29 JAMES STREET,,,MA,01801,WOBURN,22,
VE,PRI0004,2028,PRIME PROPERTY MANAGEMENT,5429 CHESTNUT ST,,,PA,19139,PHILADELPHIA,10,BEST
VE,SIM0009,2029,SIMOES ELECTRIC,GASPAR SIMOES,3 ALCOTT WAY,,MA,01915,BEVERLY,22,BEST
VE,RIN0000,2030,BEN RINKER ELECTRICAL,1131 LAKE HENRY ROAD,,,PA,18436,LAKE ARIEL,22,BEST
VE,DGE0000,2031,DG ELECTRICAL CONTRATOR,1617 ALLENGROVE STREET,,,PA,19124,PHILADELPHIA,22,BEST
VE,PPL0010,2032,PP&L - HARRISBURG REGION,1925 GREENWOOD ST,,,PA,17104-2352,HARRISBURG,6,BEST
VE,HEA0009,2033,HEALY ELECTRIC SERVICES LLC,JOHN HEALY,5A OREGON AVE,PO BOX 28,MA,01505,BOYLSTON,22,BEST
VE,STA0016,2034,STAR GMC,260 COUNTRY CLUB ROAD,,,PA,18045,EASTON,10,BEST
VE,CHE0010,2035,CHESAPEAKE ELECTRIC,,,,MD,20723,LAUREL,10,BEST
VE,DOU0005,2036,DOUBLE D'S SERVICE,30 SOUTH GARCIAS LANE,,,OK,74020,CLEVELAND,22,BEST
VE,DIS0001,2037,DISBROW TREE SERVICE,1618 EDGE STREET,,,NJ,08724,BRICK,22,BEST
VE,CHE0017,2038,CHRIS CHENEY,158 PALMER AVE`,,,RI,02889-5449,WARWICK,25,BEST
VE,GLE0004,2039,GLEN'S TOWING,110 NEPPERHAN AVE,,,NY,10523,ELMSFORD,22,BEST
VE,CTE0001,2040,"CUSTOM TRUCK & EQUIPMENT, MO",7701 E 24 HWY,,,MO,64125,KANSAS CITY,10,BEST
VE,STRU001,2041,STRUCTURED CABLE,JOSEPH EVANS,1167 BRIDGE ROAD,,PA,19473,SCHWENKSVILLE,22,BEST
VE,KEC0000,2042,"KECO ENERGY, INC",4224 GRADWHOL SWITCH RD,BUILD#1,,PA,18045,EASTON,22,BEST
VE,HAL0008,2043,HALLIGAN LAND AND TREE,THOMAS D HALLIGAN SR,1415 JAMIE DRIVE,,PA,15146,MONROEVILLE,22,BEST
VE,USI0000,2044,USI CABLE CORP,PO BOX 820,102 FOX DRIVE,,OH,45356,PIQUA,22,BEST
VE,HOB0002,2045,HOBGOOD ELECTRIC,10330 MONTICELLO RD.,,,SC,29180,WINNSBORO,22,BEST
VE,SER0005,2046,SERVICE TIRE TRUCK CENTERS,2255 AVENUE A,,,PA,18017,BETHLEHEM,6,BEST
VE,JCM0001,2047,JCM EQUIPMENT MAINTENANCE,MATTHEW KUNZ,4000 ROUDEBUSH LANE,,OH,45103,BATAVIA,22,BEST
VE,FAS0003,2048,FASTENAL COMPANY,3977 NW 25TH STREET,,,FL,33142-6721,MIAMI,23,BEST
VE,GOU0002,2049,GOURMET'S DELIGHT MUSHROOM,PO BOX 160,704 GARDEN STATION RD,,PA,19311,AVONDALE,10,BEST
VE,GRE0029,2050,GEORGE GREEBY JR,AUTO BODY REPAIR,10 HENDRICKS ROAD,,PA,18074,PERKIOMENVILLE,22,BEST
VE,COL0012,2051,COLONIAL SCHOOL DISTRICT,230 FLOURTOWN RD,,,PA,19462,PLYMOUTH MEETING,6,BEST
VE,MIL0019,2052,GENE MILLER,204 2ND ST SW,,,MN,56093,WASECA,22,BEST
VE,STA0025,2053,STATELINE TREE,100 ISLAND RD,,,PA,18343,MOUNT BETHEL,22,BEST
VE,UNI0042,2054,UNITED CELLULAR,12 WILLOW STREET,,,NJ,07074,MOONACHIE,22,BEST
VE,MAC0009,2055,MACHINE TECHNOLOGY & FIELD SER,P.O. BOX,,,OH,44432,LISBON,22,BEST
VE,HAW0008,2056,HAWKEYE CONNECTIONS,251 MECHANIC FALLS ROAD,,,ME,04274,POLAND,22,BEST
VE,GRE0022,2057,GREEMAN PEDERSEN,4950 GENESEE ST,SUITE 165,,NY,14225,BUFFALO,10,BEST
VE,FIB0001,2058,FIBERTEL INC,893 NORTH 450 WEST,PO BOX 1071,,UT,84663,SPRINGVILLE,10,BEST
VE,ROB0016,2059,CHARLIE ROBERTS,1733 KLINE AVE,,,PA,18015,BETHLEHEM,22,BEST
VE,UTI0024,2060,UTILITY SALES & SERVICE,412 RANDOLPH DR,,,WI,54913-9297,APPLETON,6,BEST
VE,DES0009,2061,DESAPIO & SONS,151 FAIRVIEW ROAD,,,NJ,08825,FRENCHTOWN,22,BEST
VE,BON0003,2062,BONNER ELECTRIC,DIANE BONNER,1865 NORWICH NEW LONDON TPKE,,CT,06382,UNCASVILLE,22,BEST
VE,HOR0001,2063,HORAN ELECTRIC,9 KATHLEEN PLACE,,,NJ,07950,MORRIS PLAINS,10,BEST
VE,AND0009,2064,ANDREAS PLUMBING,160 SOUTH 2ND STREET,,,PA,18235,LEHIGHTON,22,BEST
VE,AME0022,2065,AMERIGAS PROPANE,RR #2 BOX 2129-D,ROCKDALE LANE,,PA,18360,STROUDSBURG,6,BEST
VE,SMI0025,2066,ALBERT SMITH,45025 N 6TH ST,,,AZ,85087,NEW RIVER,25,BEST
VE,HUD0004,2067,HUDSON VALLEY HYDRAULICS,20 CANNING ROAD,,,NY,12549,MONTGOMERY,22,BEST
VE,HAW0011,2068,HAWKINS ELECTRIC SERVICE,8667 CHERRY LANE,,,MD,20707,LAUREL,10,BEST
VE,SVO0000,2069,ABHE & SVOBODA,FRANK H. ORBACH,880 TAVERN ROAD,,CA,91901,ALPINE,22,BEST
VE,TNT0001,2070,TNT EQUIPMENT,DBA: UTILITY ONE SOURCE,1850 UNION LANDING ROAD,,NJ,08077,RIVERTON,23,BEST
VE,HAW0009,2071,HAWKEYE ELECTRIC,10 SOUTH ROOSEVELT AVE,,,AZ,85226,CHANDLER,22,BEST
VE,NOR0073,2072,SOUTH NORFOLK LUMBER CO,ERIC GUNDLACH,1117 LITCHFIELD ROAD,,CT,06058,NORFOLK,22,BEST
VE,WAH0000,2073,CITY OF WAHOO,PARKS & RECREATION,31 NORTH LINDEN STREET,,NE,68066,WAHOO,22,BEST
VE,DNT0000,2074,DNT INDUSTRIAL PRODUCTS,533 RODGERS ROAD,,,DE,19720,NEW CASTLE,10,BEST
VE,DIT0000,2075,DITSCHMAN FLEMINGTON FORD,215 HIGHWAY 202 & 31,,,NJ,08822,FLEMINGTON,23,BEST
VE,VIL0004,2076,VILLAGE OF RIDGEWOOD,131 NORTH MAPLE AVE,,,NJ,07450,RIDGEWOOD,6,BEST
VE,KIN0003,2077,KINDY TREE SERVICE,2420 E GORDONVILLE ROAD,,,MI,48640,MIDLAND,22,BEST
VE,EDD0000,2078,EDDIE'S ELECTRIC,PO BOX 55,,,PA,18951,QUAKERTOWN,22,BEST
VE,VIL0019,2079,VILLAGE OF ELMWOOD PLACE,6118 VINE STREET,,,OH,45216,CINCINNATI,6,BEST
VE,PIN0009,2080,PINE RIDGE TECHNOLOGIES INC,50 NEW SALEM STREET,,,MA,01880,WAKEFIELD,22,BEST
VE,BOR0027,2081,BOROUGH OF SOUTH RIVER,9 IVAN WAY,,,NJ,08882,SOUTH RIVER,6,BEST
VE,USA0002,2082,USA SIGN,510 BUCK ROAD,,,PA,18966,HOLLAND,10,BEST
VE,HAR0038,2083,BR HART,100 BENT TREE DR.,APT. 164,,FL,32114,DAYTONA BEACH,22,BEST
VE,BUR0016,2084,BURNS AUTO GROUP,218 LINCOLN HIGHWAY,,,PA,19030,FAIRLESS HILLS,22,BEST
VE,KLE0001,2085,KLEPPINGER ELECTRIC,8664 BROOKS DRIVE,,,MD,21601,EASTON,22,BEST
VE,FOX0001,2086,FOX  ISLAND ELECTRIC CO-OP,PO BOX 527,30 SANDS ROAD,,ME,04863,VINALHAVEN,22,BEST
VE,MUR0005,2087,MURAWSKI ELECTRIC,199 SCHOOLEY AVE,,,PA,18643,EXETER,22,BEST
VE,PUB0017,2088,PSEG LI - ROSLYN,ACCOUNTS PAYABLE,PO BOX 340,,NJ,07101-0340,NEWARK,6,BEST
VE,YOS0000,2089,YOST ALARM CO,3259 MEMPHIS STREET,,,PA,19134,PHILADELPHIA,22,BEST
VE,FAI0013,2090,FAITH ELECTRICAL SERVICE,19 HUNTERS DRIVE,,,WV,25177,SAINT ALBANS,22,BEST
VE,MCW0001,2091,MCWILLIAMS AND SON,MATT JONES,6221 SPRINGER DRIVE,,FL,34668,PORT RICHEY,22,BEST
VE,ENE0003,2092,ENERCO ENERGY SERVICES,TIMOTHY WITKOWSKI,400 STEEPLECHASE TRAIL,,NC,28144,SALISBURY,22,BEST
VE,RFM0000,2093,RFM SERVICES INC,LESLIE POPE,106 AIRPORT STRIP ROAD,,PA,18301,EAST STROUDSBURG,22,BEST
VE,LAE0000,2094,L A ELECTRIC,ADAM GUMP,802 INCENTIVE DRIVE,,IN,46825,FORT WAYNE,10,BEST
VE,FEB0000,2095,ANNIE FEBO,19 LAGUNA AVE,APT 132,,PR,00979,CAROLINA,22,BEST
VE,ALB0000,2096,ALBARELL ELECTRIC,901 WEST LEHIGH STREET,,,PA,18017,BETHLEHEM,6,BEST
VE,HON0004,2097,HONDRU FLEET,300 S MAIN STREET,BOX 68,,PA,17545,MANHEIM,10,BEST
VE,ALL0069,2098,ALLSTATEV3,ROB MILETTI,11 TANGO LANE,,NY,10512,CARMEL,22,BEST
VE,MUT0000,2099,MUTH ELECTRIC,701 E. 48TH ST. NORTH,TOM URBAN,,SD,57104,SIOUX FALLS,22,BEST
VE,AGE0000,2100,AG ELECTRICAL CONTRACTORS,212 LIVERMORE AVE.,ARTHUR MONTANTI,,NY,10314,STATEN ISLAND,22,BEST
VE,BOR0017,2101,BOROUGH OF KEANSBURG,29 CHURCH STREET,,,NJ,07734,KEANSBURG,6,BEST
VE,HIG0008,2102,HIGH Q ELECTRIC,59 SPRING VALLEY RD,,,NY,10562,OSSINING,10,BEST
VE,GRI0004,2103,GRIFFITHS CONSTRUCTION,90 GRIFFITHS ROAD,,,PA,18801,MONTROSE,22,BEST
VE,BOL0006,2104,BOLT ELECTRIC,13106 LOOKOUT WAY,RONALD BOWLES,,TX,78233,SAN ANTONIO,22,BEST
VE,HOP0000,2105,CITY OF HOPKINSVILLE,MIKE PERRY,705 NORTH MAIN STREET,,KY,42240,HOPKINSVILLE,22,BEST
VE,BOR0033,2106,DUB BORDERS INC,TRUCK EQUIPMENT,394 EAST CHURCH ROAD,,PA,19406,KING OF PRUSSIA,23,BEST
VE,PUL0002,2107,PULLENS GARAGE,3060 QUAKERBRIDGE RD,,,NJ,08619,HAMILTON,22,
VE,MCW0002,2108,CHRIS MCWILLIAMS,769 WOODY DRIVE,,,NC,27253,GRAHAM,22,BEST
VE,GRA0010,2109,GRANDE TRUCK CENTER,INTERSTATE 10 @ W.W. WHITE RD,PO BOX 201210,,TX,78220,SAN ANTONIO,10,BEST
VE,MON0001,2110,MONTVALE LANDSCAPING,53 CRAIG RD,,,NJ,07645,MONTVALE,22,BEST
VE,WAL0020,2111,WALTONS ELECTRIC,ROBERT WALTON,146 W. RIDGE PIKE,,PA,19468,ROYERSFORD,22,BEST
VE,LIC0002,2112,LICKING RURAL ELECTRIFICATION,11339 MOUNT VERNON ROAD,,,OH,43080,UTICA,10,BEST
VE,FEL0000,2113,FELIZZI SPLICING INC,30 BRIARWOOD CRESENT,,,NY,12550,NEWBURGH,22,BEST
VE,AND0011,2114,ANDREW'S ELECTRIC INC,STEPHEN LOPEZ,40356 OAAK PARKS WAY SUITE P,PO BOX 2106,CA,93644,OAKHURST,22,BEST
VE,WIR0000,2115,EDWIN WIRTH,1524 LIVINGSTON STREET,,,PA,18017,BETHLEHEM,22,BEST
VE,AAR0001,2116,AARON DODGE ELECTRICAL SERVICE,AARON DODGE,110 GEORGETTE STREET,,LA,70506,LAFAYETTE,22,BEST
VE,FED0002,2117,FEDERAL A.P.D,305 CRANEWAY STREET,,,NJ,07114,NEWARK,22,BEST
VE,KOV0000,2118,KOVATCH MOBILE EQUIPMENT,ATTN: MATT,44 MOUNTAIN AVE,,PA,18240,NESQUEHONING,22,BEST
VE,CHE0006,2119,CHEROKEE TRUCK EQUIPMENT,3510 CUMMINGS ROAD,,,TN,37419,CHATTANOOGA,22,BEST
VE,SIG0063,2120,SIGN TECHNIQUES INC,JOHN LEMANSKI,361 CHICOPEE STREET,,MA,01013,CHICOPEE,22,BEST
VE,C&C0003,2121,C & C AUTOMOTIVE,3906 BUNKERHILL ROAD,,,MD,20722,BRENTWOOD,22,BEST
VE,STA0049,2122,STAN LAWN CARE,2269 HIALEAH STREET,,,FL,32907,PALM BAY,22,BEST
VE,VIL0021,2123,VILLAGE LEASING CO,20835 W 13 MILE ROAD,,,MI,48025,FRANKLIN,22,BEST
VE,KOW0001,2124,DOMINNIC KOWALCZYK,18401 RIDGELAND AVE,,,IL,60477,TINLEY PARK,22,BEST
VE,VAN0018,2125,VAN CLEEF,5556 GENERAL MAHONE HWY,,,VA,23890,WAVERLY,22,BEST
VE,SMI0021,2126,BRANDON SMITH,1413 SOUTH1ST,,,TX,79510,CLYDE,22,BEST
VE,SER0002,2127,SERVICE ELECTRIC/NORTHUMBERLAN,3662 POINT TOWNSHIP DRIVE,ATTN: DWIGHT WALTER,,PA,17857,NORTHUMBERLAND,22,BEST
VE,DUR0000,2128,DURABLE EQUIPMENT LLC,PHILLIP WOLLMAN,465 EAST FARMERSVILLE ROAD,,PA,17557,NEW HOLLAND,10,BEST
VE,DEA0003,2129,DEA,STEPHEN P. CONOR,12154 E. EASTER AVE,,CO,80112,CENTENNIAL,22,BEST
VE,BIB0003,2130,BIBLE FELLOWSHIP COMMUNITY,3000 FELLOWSHIP DR,,,PA,18052,WHITEHALL,6,BEST
VE,MAR0052,2131,MARSHALLS GARAGE,635 WATER STREET,,,NJ,07823,BELVIDERE,22,BEST
VE,PRO0006,2132,PROPERTY MGT SOLUTIONS LLC,RUSSELL COOPER,4 BLACKBERRY LANE,,CT,06880,WESTPORT,22,BEST
VE,AMT0004,2133,AMTRAK  ROADWAY EQUIPMENT,BUILDING # 11,4001 FANDEVER AVE,,DE,19802,WILMINGTON,22,BEST
VE,FER0001,2134,FERGUSON WHOLESALE PLUMBING,1818 GRAMMES RD,,,PA,18103,ALLENTOWN,10,BEST
VE,DTM,2135,DTM SERVICES INC,627 GROOMS LANE,,,AR,72065,HENSLEY,10,BEST
VE,GRA0004,2136,GRAYS CHEVROLET CADILAC,1245 NORTH 9TH STREET,,,PA,18360,STROUDSBURG,6,BEST
VE,K&J0003,2137,K&J INTEGRATED SYSTEMS,JOHN PEDERSON,217 MIDDLESEX TURNPIKE,SUITE 202,MA,01803,BURLINGTON,22,BEST
VE,CAL0018,2138,CALEX INC,58 PITTSTON AVE,,,PA,18640,PITTSTON,22,BEST
VE,FAL0003,2139,FALCON DATA NETWORKS,ED CROOM,103 WEST ROAD,,NY,12569,PLEASANT VALLEY,22,BEST
VE,SAL0004,2140,CITY OF SALEM,555 LIBERTY ST SE RM 230,,,OR,97301,SALEM,6,BEST
VE,HIG0013,2141,HIGHLAND STEEL,100 SOUT FOUL RIFT ROAD,,,NJ,08865,PHILLIPSBURG,22,BEST
VE,ALL0026,2142,ALLEGHENY PRO TREE & LANDSCAPE,248 MAIN ST,,,PA,17772,TURBOTVILLE,10,BEST
VE,NEW0048,2143,NEW VISIONS COMMUNICATIONS,CARMEN BRANCA,6755 MANLIUS ROAD,,NY,13057,EAST SYRACUSE,22,BEST
VE,RES0000,2144,RESTORE AMERICA,6205 77TH PLACE,,,NY,11379,MIDDLE VILLAGE,10,BEST
VE,A&T0000,2145,A & T CHEVROLET INC,801 BETHLEHEM PIKE,,,PA,18960,SELLERSVILLE,6,BEST
VE,NOR0003,2146,NORTH STAR AUTOMOTIVE,4230 FRITCH DRIVE,,,PA,18020,BETHLEHEM,12,BEST
VE,PIE0005,2147,PIERCE RECOVERY,5160 PITTSBURGH RD,,,PA,15401,UNIONTOWN,10,BEST
VE,KEL0003,2148,KELLEY TREE SERVICE,1215 WALKER ROAD,,,NE,69101,NORTH PLATTE,22,BEST
VE,MUSS000,2149,MUSSER TREE SERVICE,3444 ROUNDTOP ROAD,,,PA,17022,ELIZABETHTOWN,10,BEST
VE,SUR0002,2150,COUNTY OF SURRY,118 HAMBY ROAD,SHANE JOHNSTON,MAINTENANCE DOCK,NC,27017,DOBSON,22,BEST
VE,TRE0017,2151,TREE MONKEYS,170 COLLEGE LODGE ROAD,,,PA,15701,INDIANA,22,BEST
VE,SAF0005,2152,SAFT ELECTRICAL SERVICE,19 RAILROAD AVE.,PO BOX 1088,ATTN:  STEVEN SAFT,NY,12566,PINE BUSH,22,BEST
VE,NES0000,2153,NESCO SALES & SERVICE,3112 EAST STATE ROAD 124,,,IN,46714,BLUFFTON,6,BEST
VE,BAU0000,2154,HYDRADYNE LLC,15050 FAA BLVD,,,TX,76155,FORT WORTH,6,BEST
VE,JOH0031,2155,JOHNSON TREE CO,38200 MAIN ROAD,,,NY,11957,ORIENT,10,BEST
VE,PAC0004,2156,PACIFIC COAST DEVELOPMENT,800 EAST LAKE AVENUE,WILLIAM HANSEN,,CA,95076,WATSONVILLE,22,BEST
VE,ALL0050,2157,ALLSIGNS LLC,2156 OCEAN HEIGHTS AVENUE,,,NJ,08234,EGG HARBOR TOWNSHIP,22,BEST
VE,GSC0000,2158,G S CUSTOM TRUCK BODIES,3520 DAVISVILLE ROAD,,,PA,19040,HATBORO,22,BEST
VE,BOR0051,2159,BOROUGH OF WINDGAP,545 EAST WEST ST,,,PA,18091,WIND GAP,6,BEST
VE,ENE0007,2160,ENERGIZED SUBSTATION SYSTEMS,27921 ST RT 511,,,OH,44851,NEW LONDON,10,BEST
VE,FRA0019,2161,FRANKLIN RURAL ELECTRIC COOP,PO BOX 437,1560 HWY 65,ATTN:  JENS HOVENGA,IA,50441,HAMPTON,22,
VE,LOV0000,2162,GLENN LOVE,RR1  BOX 1427,,,PA,18824,HOP BOTTOM,10,BEST
VE,EAK0000,2163,EAKINS EQUIPMENT LLC,MICHAEL EAKINS,5400 PASCHALL AVENUE,,PA,19143,PHILADELPHIA,22,BEST
VE,ADD0001,2164,ADDLESTONE LLC,PO BOX 4561,1511 NEW LONDON RD,,DE,19807,WILMINGTON,10,BEST
VE,DRO0000,2165,DROP ZONE TREE WORKS,PO BOX 1749,,,PA,18058,KUNKLETOWN,10,BEST
VE,ALL0061,2166,ALL ACCESS RIGGING,40 FALLS AVE,,,CT,06708,WATERBURY,22,BEST
VE,ABB0001,2167,ABB ELECTRIC,PO BOX 1946,,,NJ,07024,FORT LEE,10,BEST
VE,COM0054,2168,COMMUNICATIONS VEHICLE SERVICE,7202 CREST RIVER LANE,,,VA,20106,AMISSVILLE,22,BEST
VE,HAL0006,2169,HALO  LIGHTING SERVICES,RODNEY OLAH,7207 BALTIMORE ANNAPOLIS BLVD,STE E,MD,21061,GLEN BURNIE,22,BEST
VE,PAT0024,2170,PAT AUTO & TRUCK SERVICE CTR,RUDY TORRES,1613 CALLE DEL NORTE,,TX,78041,LAREDO,22,BEST
VE,CIT0063,2171,CITY OF WINSTON SALEM,650 RAMS DRIVE,,,NC,27101,WINSTON SALEM,22,BEST
VE,MIC0014,2172,MICHAELS GARAGE,5000 TOWNSHIP LINE ROAD,,,PA,18949,PLUMSTEADVILLE,22,BEST
VE,BRA0014,2173,BRAND FX,PO BOX 77027,,,TX,76177,FORT WORTH,10,BEST
VE,NAT0029,2174,NATIONAL GRID- OSWEGO,490 W FIRST STREET,,,NY,13126,OSWEGO,6,BEST
VE,VIL0010,2175,VILLAGE OF GREENPORT,236 THIRD STREET,,,NY,11944,GREENPORT,6,BEST
VE,MAR0065,2176,RON MARTINEZ,459 YEAGERVILLE ROAD,,,NY,12458,NAPANOCH,22,BEST
VE,ALL0014,2177,ALL PHASE ELECTRIC,9015 WEST CHESTER PIKE,,,PA,19082,UPPER DARBY,10,BEST
VE,STE0003,2178,STERLING CAR CARE,6331 METROPOLITAN PARKWAY,,,MI,48312,STERLING HEIGHTS,22,BEST
VE,RIS0000,2179,RISOLDI'S AUTO REPAIR INC,1435 WOODLANE ROAD,,,NJ,08060,MOUNT HOLLY,22,BEST
VE,ALT0011,2180,ALTICE USA,1111 STEWART AVENUE,,,NY,11714,BETHPAGE,6,BEST
VE,JOS0001,2181,JOSH'S TREE SERVICE,2156 COMMUNITY DR,,,PA,18014,BATH,10,BEST
VE,GOO0003,2182,GOODYEAR QUALITY TIRE,LOU BUCKLEY,858 WEST BAY AVE,,NJ,08005,BARNEGAT,22,BEST
VE,OZA0000,2183,COLLEGE OF THE OZARKS,ATTN: CONSTRUCTION DEPT.,100 OPPORTUNITY AVE,,MO,65726,POINT LOOKOUT,22,BEST
VE,JAC0001,2184,JACOB'S PRO TREE & SHRUB,743 CENTER ST,APT #3,,PA,18018,BETHLEHEM,10,BEST
VE,LBE0000,2185,L. B. ELECTRIC,120 ROUTE 9W NORTH,,,NY,10927,HAVERSTRAW,10,BEST
VE,HOW0001,2186,H.L. II COMPANY,170-D EAST MAIN ST # 152,,,TN,37075,HENDERSONVILLE,22,BEST
VE,NEW0003,2187,NEW CASTLE COUNTY DELAWARE,100 CHURCHMAN'S ROAD,,,DE,19720,NEW CASTLE,6,BEST
VE,ALB0004,2188,ALBA ELECTRO,VICTOR ALBA,2331 BASSETT AVE,,TX,79901,EL PASO,22,BEST
VE,STE0027,2189,JIM STEWART,1503 OHIO STREET,,,IN,46350,LA PORTE,22,BEST
VE,BEA0014,2190,BEACON INTEGRATED SOLUTIONS,1515 SYCAMORE AVE,DAVE HARING,,PA,19090,WILLOW GROVE,22,BEST
